SessionID, CDN ID, ISP ID, City ID, Day, Hour 
12187,1,31,80690,29,20
12188,1,31,80690,67,20
12189,1,31,80690,64,20
12190,1,31,80690,42,19
12191,1,31,80690,71,19
12192,1,31,80690,83,19
12193,1,31,80690,70,19
12194,1,31,80690,42,20
12195,1,31,80690,63,19
12196,1,31,80690,63,19
12197,1,31,80690,71,18
12198,1,31,80690,78,18
12199,1,31,80690,67,20
12200,1,31,80690,40,20
12201,1,31,80690,64,18
12202,1,31,80690,63,20
12203,1,31,80690,64,19
12204,1,31,80690,68,20
12205,1,31,80690,63,20
12206,1,31,80690,63,20
12207,1,31,80690,64,18
12208,1,31,80690,69,19
12209,1,31,80690,84,18
12210,1,31,80690,77,18
12211,1,31,80690,70,18
12212,1,31,80690,77,18
12213,1,31,80690,43,18
12214,1,31,80690,64,19
12215,1,31,80690,62,20
12216,1,31,80690,84,19
12217,1,31,80690,67,20
12218,1,31,80690,63,21
12219,1,31,80690,83,18
12220,1,31,80690,83,19
12221,1,31,80690,71,19
12222,1,31,80690,75,18
12223,1,31,80690,63,18
12224,1,31,80690,67,20
12225,1,31,80690,62,18
12226,1,31,80690,63,20
12227,1,31,80690,62,18
12228,1,31,80690,68,18
12229,1,31,80690,41,19
12230,1,31,80690,62,20
12231,1,31,80690,40,20
12232,1,31,80690,53,20
12233,1,31,80690,71,20
12234,1,31,80690,64,20
12235,1,31,80690,62,19
12236,1,31,80690,62,18
12237,1,31,80690,53,18
12238,1,31,80690,69,18
12239,1,31,80690,64,20
12240,1,31,80690,40,20
12241,1,31,80690,15,20
12242,1,31,80690,63,19
12243,1,31,80690,29,20
12244,1,31,80690,75,19
12245,1,31,80690,75,18
12246,1,31,80690,69,18
12247,1,31,80690,70,18
12248,1,31,80690,69,18
12249,1,31,80690,53,18
12250,1,31,80690,62,19
12251,1,31,80690,42,19
12252,1,31,80690,42,19
12253,1,31,80690,77,19
12254,1,31,80690,43,23
12255,1,31,80690,43,21
12256,1,31,80690,53,20
12257,1,31,80690,76,18
12258,1,31,80690,78,18
12259,1,31,80690,42,19
12260,1,31,80690,64,18
12261,1,31,80690,63,19
12262,1,31,80690,62,21
12263,1,31,80690,76,18
12264,1,31,80690,77,19
12265,1,31,80690,64,20
12266,1,31,80690,53,19
12267,1,31,80690,62,18
12268,1,31,80690,62,18
12269,1,31,80690,63,18
12270,1,31,80690,77,18
12271,1,31,80690,77,19
12272,1,31,80690,78,18
12273,1,31,80690,62,19
12274,1,31,80690,64,19
12275,1,31,80690,64,18
12276,1,31,80690,62,19
12277,1,31,80690,62,19
12278,1,31,80690,53,18
12279,1,31,80690,29,20
12280,1,31,80690,41,18
12281,1,31,80690,53,19
12282,1,31,80690,63,18
12283,1,31,80690,64,18
12284,1,31,80690,64,19
12285,1,31,80690,74,18
12286,1,31,80690,62,19
12287,1,31,80690,43,18
12288,1,31,80690,63,21
12289,1,31,80690,78,19
12290,1,31,80690,71,19
12291,1,31,80690,67,20
12292,1,31,80690,80,22
12293,1,31,80690,91,19
12294,1,31,80690,80,22
12295,1,31,80690,63,18
12296,1,31,80690,77,23
12297,1,31,80690,91,18
12298,1,31,80690,73,20
12299,1,31,80690,91,19
12300,1,31,80690,61,21
12301,1,31,80690,29,18
12302,1,31,80690,84,19
12303,1,31,80690,77,19
12304,1,31,80690,62,20
12305,1,31,80690,69,18
12306,1,31,80690,71,19
12307,1,31,80690,77,18
12308,1,31,80690,70,18
12309,1,31,80690,69,19
12310,1,31,80690,80,18
12311,1,31,80690,77,19
12312,1,31,80690,64,18
12313,1,31,80690,41,19
12314,1,31,80690,75,19
12315,1,31,80690,53,20
12316,1,31,80690,67,20
12317,1,31,80690,43,18
12318,1,31,80690,67,20
12319,1,31,80690,62,18
12320,1,31,80690,42,19
12321,1,31,80690,71,19
12322,1,31,80690,53,18
12323,1,31,80690,75,18
12324,1,31,80690,67,21
12325,1,31,80690,64,18
12326,1,129,96987,39,12
12327,1,129,96987,68,16
12328,1,129,96987,8,17
12329,1,129,96987,42,17
12330,1,129,96987,68,17
12331,1,129,96987,27,14
12332,1,129,96987,71,16
12333,1,129,96987,64,14
12334,1,129,96987,63,14
12335,1,129,96987,41,14
12336,1,129,96987,28,14
12337,1,129,96987,7,16
12338,1,129,96987,8,16
12339,1,129,96987,13,16
12340,1,129,96987,5,17
12341,1,129,96987,14,17
12342,1,129,96987,12,15
12343,1,129,96987,83,14
12344,1,129,96987,13,16
12345,1,129,96987,7,14
12346,1,129,96987,69,13
12347,1,129,96987,62,13
12348,1,129,96987,26,14
12349,1,129,96987,35,15
12350,1,129,96987,63,16
12351,1,129,96987,63,16
12352,1,129,96987,35,13
12353,1,129,96987,34,15
12354,1,129,96987,64,16
12355,1,129,96987,41,15
12356,1,129,96987,61,13
12357,1,129,96987,71,16
12358,1,129,96987,83,12
12359,1,129,96987,5,16
12360,1,129,96987,7,14
12361,1,129,96987,11,15
12362,1,129,96987,62,17
12363,1,129,96987,21,16
12364,1,129,96987,20,15
12365,1,129,96987,40,13
12366,1,129,96987,71,15
12367,1,129,96987,71,15
12368,1,129,96987,82,12
12369,1,129,96987,71,14
12370,1,129,96987,71,14
12371,1,129,96987,41,13
12372,1,129,96987,82,12
12373,1,129,96987,21,17
12374,1,129,96987,81,13
12375,1,129,96987,27,16
12376,1,129,96987,53,17
12377,1,129,96987,7,14
12378,1,129,96987,7,13
12379,1,129,96987,15,14
12380,1,129,96987,34,15
12381,1,129,96987,20,15
12382,1,129,96987,26,16
12383,1,129,96987,22,16
12384,1,129,96987,21,17
12385,1,129,96987,14,16
12386,1,129,96987,22,15
12387,1,129,96987,43,13
12388,1,129,96987,63,15
12389,1,129,96987,83,15
12390,1,129,96987,28,14
12391,1,129,96987,32,16
12392,1,129,96987,29,14
12393,1,129,96987,43,13
12394,1,129,96987,21,15
12395,1,129,96987,29,15
12396,1,129,96987,33,13
12397,1,129,96987,39,13
12398,1,129,96987,12,14
12399,1,129,96987,64,15
12400,1,129,96987,32,15
12401,1,129,96987,32,16
12402,1,129,96987,64,16
12403,1,129,96987,15,16
12404,1,129,96987,68,16
12405,1,129,96987,35,14
12406,1,129,96987,82,16
12407,1,129,96987,22,13
12408,1,129,96987,7,17
12409,1,129,96987,28,12
12410,1,129,96987,35,13
12411,1,129,96987,4,15
12412,1,129,96987,63,13
12413,1,129,96987,33,13
12414,1,129,96987,35,15
12415,1,129,96987,28,12
12416,1,129,96987,20,13
12417,1,129,96987,28,12
12418,1,129,96987,15,17
12419,1,129,96987,35,17
12420,1,129,96987,42,16
12421,1,129,96987,62,15
12422,1,129,96987,5,16
12423,1,129,96987,22,16
12424,1,129,96987,12,17
12425,1,129,96987,28,15
12426,1,129,96987,69,14
12427,1,129,96987,14,16
12428,1,129,96987,82,17
12429,1,129,96987,82,17
12430,1,129,96987,69,17
12431,1,129,96987,83,15
12432,1,129,96987,68,17
12433,1,129,96987,15,14
12434,1,129,96987,35,17
12435,1,129,96987,8,15
12436,1,129,96987,15,17
12437,1,129,96987,81,15
12438,1,129,96987,62,17
12439,1,129,96987,26,17
12440,1,129,96987,33,14
12441,1,129,96987,71,15
12442,1,129,96987,82,13
12443,1,129,96987,83,14
12444,1,129,96987,63,13
12445,1,129,96987,42,17
12446,1,129,96987,29,15
12447,1,129,96987,33,14
12448,1,129,96987,53,17
12449,1,129,96987,64,15
12450,1,129,96987,32,14
12451,1,129,96987,35,13
12452,1,129,96987,5,13
12453,1,129,96987,64,14
12454,1,129,96987,42,16
12455,1,129,96987,12,15
12456,1,129,96987,29,13
12457,1,129,96987,13,15
12458,1,129,96987,29,16
12459,1,129,96987,69,15
12460,1,129,96987,8,16
12461,1,129,96987,6,16
12462,1,129,96987,14,15
12463,1,129,96987,64,15
12464,1,129,96987,12,16
12465,1,129,96987,64,14
12466,1,129,96987,22,17
12467,1,129,96987,20,17
12468,1,129,96987,7,16
12469,1,129,96987,69,17
12470,1,129,96987,63,14
12471,1,129,96987,61,14
12472,1,129,96987,12,16
12473,1,129,96987,35,16
12474,1,129,96987,35,16
12475,1,129,96987,68,15
12476,1,129,96987,71,16
12477,1,129,96987,64,15
12478,1,129,96987,7,15
12479,1,129,96987,26,16
12480,1,129,96987,11,17
12481,1,129,96987,71,14
12482,1,129,96987,69,14
12483,1,129,96987,71,14
12484,1,129,96987,82,12
12485,1,129,96987,43,16
12486,1,129,96987,5,14
12487,1,129,96987,4,17
12488,1,129,96987,26,14
12489,1,129,96987,83,15
12490,1,129,96987,15,17
12491,1,129,96987,5,14
12492,1,129,96987,71,16
12493,1,129,96987,5,17
12494,1,129,96987,5,17
12495,1,129,96987,12,16
12496,1,129,96987,39,14
12497,1,129,96987,42,17
12498,1,129,96987,22,16
12499,1,129,96987,4,15
12500,1,129,96987,4,15
12501,1,129,96987,33,16
12502,1,129,96987,14,14
12503,1,129,96987,81,15
12504,1,129,96987,6,14
12505,1,129,96987,33,15
12506,1,129,96987,82,17
12507,1,129,96987,69,15
12508,1,129,96987,13,14
12509,1,129,96987,43,12
12510,1,129,96987,35,13
12511,1,129,96987,53,14
12512,1,129,96987,61,13
12513,1,129,96987,21,12
12514,1,129,96987,25,12
12515,1,129,96987,67,13
12516,1,129,96987,34,12
12517,1,129,96987,40,13
12518,1,129,96987,42,12
12519,1,129,96987,32,13
12520,1,129,96987,27,13
12521,1,129,96987,7,13
12522,1,129,96987,5,13
12523,1,129,96987,15,17
12524,1,129,96987,27,15
12525,1,129,96987,68,16
12526,1,129,96987,11,14
12527,1,129,96987,61,15
12528,1,129,96987,21,17
12529,1,129,96987,29,16
12530,1,129,96987,32,15
12531,1,129,96987,43,12
12532,1,129,96987,63,13
12533,1,129,96987,21,13
12534,1,129,96987,32,13
12535,1,129,96987,41,15
12536,1,129,96987,43,15
12537,1,129,96987,63,13
12538,1,129,96987,67,14
12539,1,129,96987,64,15
12540,1,129,96987,68,15
12541,1,129,96987,29,16
12542,1,129,96987,6,17
12543,1,129,96987,14,15
12544,1,129,96987,7,15
12545,1,129,96987,71,13
12546,1,129,96987,13,16
12547,1,129,96987,13,17
12548,1,129,96987,68,17
12549,1,129,96987,64,14
12550,1,129,96987,8,13
12551,1,129,96987,63,13
12552,1,129,96987,34,16
12553,1,129,96987,32,13
12554,1,129,96987,33,12
12555,1,129,96987,69,15
12556,1,129,96987,43,15
12557,1,129,96987,68,16
12558,1,129,96987,64,16
12559,1,129,96987,26,13
12560,1,129,96987,13,12
12561,1,129,96987,53,13
12562,1,129,96987,33,12
12563,1,129,96987,13,16
12564,1,129,96987,11,13
12565,1,129,96987,33,13
12566,1,129,96987,42,14
12567,1,129,96987,32,17
12568,1,129,96987,34,13
12569,1,129,96987,43,17
12570,1,129,96987,33,16
12571,1,129,96987,43,15
12572,1,129,96987,35,17
12573,1,129,96987,82,16
12574,1,129,96987,13,13
12575,1,129,96987,12,14
12576,1,129,96987,4,16
12577,1,129,96987,42,12
12578,1,129,96987,61,14
12579,1,129,96987,35,15
12580,1,129,96987,82,13
12581,1,129,96987,36,13
12582,1,129,96987,12,15
12583,1,129,96987,7,16
12584,1,129,96987,29,15
12585,1,129,96987,29,14
12586,1,129,96987,32,14
12587,1,129,96987,32,14
12588,1,129,96987,83,16
12589,1,129,96987,83,16
12590,1,129,96987,71,13
12591,1,129,96987,15,16
12592,1,129,96987,15,16
12593,1,129,96987,68,14
12594,1,129,96987,6,14
12595,1,129,96987,43,13
12596,1,129,96987,43,13
12597,1,129,96987,81,16
12598,1,129,96987,25,14
12599,1,129,96987,26,15
12600,1,129,96987,83,14
12601,1,129,96987,29,16
12602,1,129,96987,26,15
12603,1,129,96987,22,12
12604,1,129,96987,35,16
12605,1,129,96987,35,17
12606,1,129,96987,22,13
12607,1,129,96987,8,14
12608,1,129,96987,71,15
12609,1,129,96987,41,15
12610,1,129,96987,26,16
12611,1,129,96987,7,14
12612,1,129,96987,82,15
12613,1,129,96987,8,15
12614,1,129,96987,62,17
12615,1,129,96987,11,14
12616,1,129,96987,81,12
12617,1,129,96987,25,13
12618,1,129,96987,25,13
12619,1,129,96987,20,12
12620,1,129,96987,83,15
12621,1,129,96987,40,15
12622,1,129,96987,32,13
12623,1,129,96987,32,13
12624,1,129,96987,6,13
12625,1,129,96987,34,16
12626,1,129,96987,34,17
12627,1,129,96987,53,15
12628,1,129,96987,68,15
12629,1,129,96987,69,13
12630,1,129,96987,11,16
12631,1,129,96987,29,16
12632,1,129,96987,71,12
12633,1,129,96987,29,17
12634,1,129,96987,35,17
12635,1,129,96987,35,12
12636,1,129,96987,13,16
12637,1,129,96987,34,16
12638,1,129,96987,15,16
12639,1,129,96987,15,15
12640,1,129,96987,7,13
12641,1,129,96987,29,15
12642,1,129,96987,69,15
12643,1,129,96987,11,15
12644,1,129,96987,69,15
12645,1,129,96987,11,15
12646,1,129,96987,4,14
12647,1,129,96987,34,17
12648,1,129,96987,69,16
12649,1,129,96987,7,15
12650,1,129,96987,7,15
12651,1,129,96987,81,15
12652,1,129,96987,41,16
12653,1,129,96987,40,15
12654,1,129,96987,83,13
12655,1,129,96987,5,15
12656,1,129,96987,20,17
12657,1,129,96987,13,13
12658,1,129,96987,33,16
12659,1,129,96987,83,16
12660,1,129,96987,53,17
12661,1,129,96987,25,16
12662,1,129,96987,26,17
12663,1,129,96987,22,15
12664,1,129,96987,35,14
12665,1,129,96987,61,17
12666,1,129,96987,71,15
12667,1,129,96987,6,16
12668,1,129,96987,82,13
12669,1,129,96987,21,16
12670,1,129,96987,81,13
12671,1,129,96987,53,17
12672,1,129,96987,53,17
12673,1,129,96987,83,16
12674,1,129,96987,63,15
12675,1,129,96987,67,14
12676,1,129,96987,13,16
12677,1,129,96987,83,15
12678,1,129,96987,83,15
12679,1,129,96987,34,16
12680,1,129,96987,83,15
12681,1,129,96987,25,14
12682,1,129,96987,83,15
12683,1,129,96987,26,16
12684,1,129,96987,33,14
12685,1,129,96987,64,16
12686,1,129,96987,36,14
12687,1,129,96987,14,17
12688,1,129,96987,14,16
12689,1,129,96987,26,15
12690,1,129,96987,29,14
12691,1,129,96987,68,15
12692,1,129,96987,8,15
12693,1,129,96987,13,15
12694,1,129,96987,21,15
12695,1,129,96987,68,17
12696,1,129,96987,81,15
12697,1,129,96987,71,15
12698,1,129,96987,32,16
12699,1,129,96987,11,16
12700,1,129,96987,43,17
12701,1,129,96987,13,14
12702,1,129,96987,13,14
12703,1,129,96987,6,15
12704,1,129,96987,6,15
12705,1,129,96987,35,15
12706,1,129,96987,42,16
12707,1,129,96987,29,15
12708,1,129,96987,81,13
12709,1,129,96987,32,15
12710,1,129,96987,7,17
12711,1,129,96987,53,16
12712,1,129,96987,68,16
12713,1,129,96987,83,14
12714,1,129,96987,5,14
12715,1,129,96987,40,14
12716,1,129,96987,8,12
12717,1,129,96987,61,14
12718,1,129,96987,41,16
12719,1,129,96987,61,17
12720,1,129,96987,61,17
12721,1,129,96987,61,17
12722,1,129,96987,11,16
12723,1,129,96987,63,17
12724,1,129,96987,82,16
12725,1,129,96987,64,17
12726,1,129,96987,12,16
12727,1,129,96987,64,15
12728,1,129,96987,11,13
12729,1,129,96987,68,16
12730,1,129,96987,6,13
12731,1,129,96987,64,13
12732,1,129,96987,12,16
12733,1,129,96987,14,17
12734,1,129,96987,14,16
12735,1,129,96987,81,15
12736,1,129,96987,32,12
12737,1,129,96987,71,17
12738,1,129,96987,5,15
12739,1,129,96987,32,15
12740,1,129,96987,43,16
12741,1,129,96987,61,14
12742,1,129,96987,34,15
12743,1,129,96987,11,14
12744,1,129,96987,68,14
12745,1,129,96987,13,15
12746,1,129,96987,26,17
12747,1,129,96987,53,15
12748,1,129,96987,83,13
12749,1,129,96987,68,15
12750,1,129,96987,32,13
12751,1,129,96987,28,14
12752,1,0,61159,26,18
12753,1,0,61159,26,18
12754,1,0,61159,21,21
12755,1,0,61159,29,21
12756,1,0,61159,43,20
12757,1,0,61159,65,20
12758,1,0,61159,61,19
12759,1,0,61159,20,18
12760,1,0,61159,15,18
12761,1,0,61159,26,23
12762,1,0,61159,86,21
12763,1,0,61159,23,21
12764,1,0,61159,28,22
12765,1,0,61159,74,20
12766,1,0,61159,90,23
12767,1,0,61159,41,18
12768,1,0,61159,39,18
12769,1,0,61159,39,18
12770,1,0,61159,6,20
12771,1,0,61159,7,18
12772,1,0,61159,27,22
12773,1,0,61159,26,21
12774,1,0,61159,74,19
12775,1,0,61159,75,19
12776,1,0,61159,22,23
12777,1,0,61159,71,21
12778,1,0,61159,42,20
12779,1,0,61159,71,21
12780,1,0,61159,64,18
12781,1,0,61159,89,20
12782,1,0,61159,33,19
12783,1,0,61159,20,19
12784,1,0,61159,11,22
12785,1,0,61159,41,21
12786,1,0,61159,29,18
12787,1,0,61159,53,19
12788,1,0,61159,77,20
12789,1,0,61159,53,23
12790,1,0,61159,71,19
12791,1,0,61159,5,22
12792,1,0,61159,12,19
12793,1,0,61159,28,18
12794,1,0,61159,12,18
12795,1,0,61159,53,21
12796,1,0,61159,26,23
12797,1,0,61159,88,20
12798,1,0,61159,15,18
12799,1,0,61159,11,19
12800,1,0,61159,23,22
12801,1,0,61159,90,20
12802,1,0,61159,23,23
12803,1,0,61159,23,23
12804,1,0,61159,43,20
12805,1,0,61159,83,18
12806,1,0,61159,77,23
12807,1,0,61159,43,18
12808,1,0,61159,74,18
12809,1,0,61159,33,22
12810,1,0,61159,33,18
12811,1,0,61159,77,23
12812,1,0,61159,7,20
12813,1,0,61159,28,23
12814,1,0,61159,41,20
12815,1,0,61159,26,20
12816,1,0,61159,29,22
12817,1,0,61159,28,22
12818,1,0,61159,7,18
12819,1,0,61159,8,19
12820,1,0,61159,64,23
12821,1,0,61159,67,21
12822,1,0,61159,19,23
12823,1,0,61159,28,22
12824,1,0,61159,19,19
12825,1,0,61159,23,19
12826,1,0,61159,14,18
12827,1,0,61159,27,20
12828,1,0,61159,4,20
12829,1,0,61159,11,19
12830,1,0,61159,36,20
12831,1,0,61159,83,20
12832,1,0,61159,7,19
12833,1,0,61159,29,20
12834,1,0,61159,37,22
12835,1,0,61159,68,18
12836,1,0,61159,68,18
12837,1,0,61159,74,20
12838,1,0,61159,63,21
12839,1,0,61159,63,23
12840,1,0,61159,15,21
12841,1,0,61159,21,20
12842,1,0,61159,21,21
12843,1,0,61159,39,19
12844,1,0,61159,40,19
12845,1,0,61159,62,23
12846,1,0,61159,90,20
12847,1,0,61159,90,23
12848,1,0,61159,53,23
12849,1,0,61159,90,23
12850,1,0,61159,91,23
12851,1,0,61159,53,23
12852,1,0,61159,89,21
12853,1,0,61159,12,21
12854,1,0,61159,77,21
12855,1,0,61159,26,21
12856,1,0,61159,22,21
12857,1,0,61159,78,23
12858,1,0,61159,64,23
12859,1,0,61159,15,18
12860,1,0,61159,19,21
12861,1,0,61159,64,20
12862,1,0,61159,29,23
12863,1,0,61159,43,23
12864,1,0,61159,90,18
12865,1,0,61159,68,19
12866,1,0,61159,8,20
12867,1,0,61159,21,23
12868,1,0,61159,61,23
12869,1,0,61159,78,23
12870,1,0,61159,22,21
12871,1,0,61159,15,21
12872,1,0,61159,77,18
12873,1,0,61159,21,22
12874,1,0,61159,22,21
12875,1,0,61159,22,18
12876,1,0,61159,15,22
12877,1,0,61159,21,21
12878,1,0,61159,21,22
12879,1,0,61159,53,18
12880,1,0,61159,29,23
12881,1,0,61159,89,22
12882,1,0,61159,63,18
12883,1,0,61159,82,23
12884,1,0,61159,89,23
12885,1,0,61159,43,21
12886,1,0,61159,40,19
12887,1,0,61159,36,19
12888,1,0,61159,42,20
12889,1,0,61159,26,22
12890,1,0,61159,74,18
12891,1,0,61159,70,21
12892,1,0,61159,27,21
12893,1,0,61159,26,18
12894,1,0,61159,26,22
12895,1,0,61159,78,18
12896,1,0,61159,43,21
12897,1,0,61159,39,19
12898,1,0,61159,71,20
12899,1,0,61159,22,19
12900,1,0,61159,70,22
12901,1,0,61159,19,22
12902,1,0,61159,90,22
12903,1,0,61159,82,21
12904,1,0,61159,70,22
12905,1,0,61159,90,22
12906,1,0,61159,76,22
12907,1,0,61159,40,20
12908,1,0,61159,71,21
12909,1,0,61159,78,23
12910,1,0,61159,90,19
12911,1,0,61159,68,21
12912,1,0,61159,63,23
12913,1,0,61159,63,18
12914,1,0,61159,89,22
12915,1,0,61159,89,22
12916,1,0,61159,65,19
12917,1,0,61159,41,20
12918,1,0,61159,7,20
12919,1,0,61159,8,18
12920,1,0,61159,68,18
12921,1,0,61159,29,23
12922,1,0,61159,33,23
12923,1,0,61159,35,21
12924,1,0,61159,28,18
12925,1,0,61159,64,21
12926,1,0,61159,21,20
12927,1,0,61159,12,21
12928,1,0,61159,15,18
12929,1,0,61159,34,20
12930,1,0,61159,26,18
12931,1,0,61159,74,21
12932,1,0,61159,82,20
12933,1,0,61159,74,19
12934,1,0,61159,82,22
12935,1,0,61159,82,21
12936,1,0,61159,42,22
12937,1,0,61159,5,18
12938,1,0,61159,7,21
12939,1,0,61159,74,22
12940,1,0,61159,19,19
12941,1,0,61159,61,22
12942,1,0,61159,19,23
12943,1,0,61159,82,18
12944,1,0,61159,90,19
12945,1,0,61159,74,19
12946,1,0,61159,79,18
12947,1,0,61159,36,23
12948,1,0,61159,63,18
12949,1,0,61159,89,22
12950,1,0,61159,89,22
12951,1,0,61159,43,20
12952,1,0,61159,7,20
12953,1,0,61159,7,23
12954,1,0,61159,35,21
12955,1,0,61159,91,19
12956,1,0,61159,90,22
12957,1,0,61159,61,18
12958,1,0,61159,71,21
12959,1,0,61159,62,21
12960,1,0,61159,39,18
12961,1,0,61159,53,18
12962,1,0,61159,70,19
12963,1,0,61159,63,18
12964,1,0,61159,43,19
12965,1,0,61159,12,18
12966,1,0,61159,88,18
12967,1,0,61159,82,23
12968,1,0,61159,82,19
12969,1,0,61159,90,20
12970,1,0,61159,20,23
12971,1,0,61159,21,20
12972,1,0,61159,74,19
12973,1,0,61159,83,18
12974,1,0,61159,89,22
12975,1,0,61159,29,18
12976,1,0,61159,74,18
12977,1,0,61159,37,22
12978,1,0,61159,30,21
12979,1,0,61159,31,22
12980,1,0,61159,30,23
12981,1,0,61159,30,23
12982,1,0,61159,31,22
12983,1,0,61159,30,20
12984,1,0,61159,37,22
12985,1,0,61159,37,19
12986,1,0,61159,26,23
12987,1,0,61159,25,22
12988,1,0,61159,26,20
12989,1,0,61159,27,20
12990,1,0,61159,53,20
12991,1,0,61159,84,18
12992,1,0,61159,71,22
12993,1,0,61159,12,22
12994,1,0,61159,23,18
12995,1,0,61159,28,21
12996,1,0,61159,76,18
12997,1,0,61159,69,21
12998,1,0,61159,43,22
12999,1,0,61159,43,22
13000,1,0,61159,19,19
13001,1,0,61159,28,20
13002,1,0,61159,19,19
13003,1,0,61159,42,20
13004,1,0,61159,67,22
13005,1,0,61159,41,23
13006,1,0,61159,53,23
13007,1,0,61159,43,20
13008,1,0,61159,36,23
13009,1,0,61159,34,21
13010,1,0,61159,80,23
13011,1,0,61159,87,19
13012,1,0,61159,87,18
13013,1,0,61159,78,21
13014,1,0,61159,68,20
13015,1,0,61159,68,18
13016,1,0,61159,74,22
13017,1,0,58992,41,14
13018,1,0,58992,40,16
13019,1,0,58992,83,15
13020,1,0,58992,20,14
13021,1,0,58992,11,16
13022,1,0,58992,39,15
13023,1,0,58992,81,15
13024,1,0,58992,71,15
13025,1,0,58992,33,16
13026,1,0,58992,35,15
13027,1,0,58992,43,15
13028,1,0,58992,33,15
13029,1,0,58992,14,16
13030,1,0,58992,22,15
13031,1,0,58992,13,17
13032,1,0,58992,71,15
13033,1,0,58992,43,17
13034,1,0,58992,63,16
13035,1,0,58992,70,13
13036,1,0,58992,41,15
13037,1,0,58992,68,17
13038,1,0,58992,70,16
13039,1,0,58992,13,16
13040,1,0,58992,12,17
13041,1,0,58992,75,16
13042,1,0,58992,84,16
13043,1,0,58992,43,16
13044,1,0,58992,41,15
13045,1,0,58992,69,13
13046,1,0,58992,34,17
13047,1,0,58992,13,17
13048,1,0,58992,33,14
13049,1,0,58992,29,16
13050,1,0,58992,61,17
13051,1,0,58992,14,16
13052,1,0,58992,34,17
13053,1,0,58992,70,15
13054,1,0,58992,15,16
13055,1,0,58992,77,16
13056,1,0,58992,14,16
13057,1,0,58992,14,14
13058,1,0,58992,76,14
13059,1,0,58992,81,13
13060,1,0,58992,34,13
13061,1,0,58992,43,16
13062,1,0,58992,28,16
13063,1,0,58992,22,14
13064,1,0,58992,74,14
13065,1,0,58992,74,15
13066,1,0,58992,68,17
13067,1,0,58992,76,13
13068,1,0,58992,21,15
13069,1,0,58992,81,15
13070,1,0,58992,70,16
13071,1,0,58992,34,16
13072,1,0,58992,75,17
13073,1,0,58992,43,14
13074,1,0,58992,75,17
13075,1,0,58992,64,16
13076,1,0,58992,11,17
13077,1,0,58992,21,15
13078,1,0,58992,84,12
13079,1,0,58992,21,17
13080,1,0,58992,78,16
13081,1,0,58992,74,17
13082,1,0,58992,28,16
13083,1,0,58992,15,14
13084,1,0,58992,70,15
13085,1,0,58992,76,17
13086,1,0,58992,82,14
13087,1,0,58992,71,17
13088,1,0,58992,64,16
13089,1,0,58992,21,15
13090,1,0,58992,20,14
13091,1,0,58992,34,15
13092,1,0,58992,78,16
13093,1,0,58992,61,14
13094,1,0,58992,81,14
13095,1,0,58992,15,15
13096,1,0,58992,83,17
13097,1,0,58992,41,15
13098,1,0,58992,63,14
13099,1,0,58992,36,15
13100,1,0,58992,62,16
13101,1,0,58992,15,16
13102,1,0,58992,11,16
13103,1,0,58992,62,15
13104,1,0,58992,11,17
13105,1,0,58992,34,17
13106,1,0,58992,34,17
13107,1,0,58992,83,16
13108,1,0,58992,11,14
13109,1,0,58992,43,16
13110,1,0,58992,40,16
13111,1,0,58992,74,17
13112,1,0,58992,12,17
13113,1,0,58992,74,13
13114,1,0,58992,11,14
13115,1,0,58992,75,15
13116,1,0,58992,77,17
13117,1,0,58992,70,14
13118,1,0,58992,77,15
13119,1,0,58992,43,16
13120,1,0,58992,71,15
13121,1,0,58992,71,16
13122,1,0,58992,28,17
13123,1,0,58992,63,16
13124,1,0,58992,70,16
13125,1,0,58992,69,16
13126,1,0,58992,84,14
13127,1,0,58992,74,16
13128,1,0,58992,43,14
13129,1,0,58992,67,15
13130,1,0,58992,41,14
13131,1,0,58992,32,17
13132,1,0,58992,82,15
13133,1,0,58992,14,17
13134,1,0,58992,40,17
13135,1,0,58992,63,15
13136,1,0,58992,29,17
13137,1,0,58992,78,14
13138,1,0,58992,71,15
13139,1,0,58992,43,16
13140,1,0,58992,15,16
13141,1,0,58992,77,16
13142,1,0,58992,53,17
13143,1,0,58992,35,15
13144,1,0,58992,69,14
13145,1,0,58992,19,15
13146,1,0,58992,53,16
13147,1,0,58992,83,13
13148,1,0,58992,21,17
13149,1,0,58992,67,14
13150,1,0,58992,78,15
13151,1,0,58992,71,15
13152,1,0,58992,61,17
13153,1,0,58992,83,14
13154,1,0,58992,14,14
13155,1,0,58992,33,17
13156,1,19,83211,68,19
13157,1,19,83211,67,19
13158,1,19,83211,62,21
13159,1,19,83211,74,20
13160,1,19,83211,71,20
13161,1,19,83211,74,18
13162,1,19,83211,64,20
13163,1,19,83211,77,18
13164,1,19,83211,75,23
13165,1,19,83211,62,22
13166,1,19,83211,62,22
13167,1,19,83211,90,21
13168,1,19,83211,64,18
13169,1,19,83211,76,21
13170,1,19,83211,76,21
13171,1,19,83211,71,18
13172,1,19,83211,75,21
13173,1,19,83211,71,21
13174,1,19,83211,42,23
13175,1,19,83211,74,18
13176,1,19,83211,63,18
13177,1,19,83211,71,18
13178,1,19,83211,78,18
13179,1,19,83211,71,20
13180,1,19,83211,78,18
13181,1,19,83211,71,19
13182,1,19,83211,71,20
13183,1,19,83211,90,21
